"Date","Price","Open","High","Low","Vol.","Change %"
"17-12-2018","71.610","71.900","71.900","71.496","","-0.43%"
"14-12-2018","71.920","71.550","72.043","71.550","","0.55%"
"13-12-2018","71.530","71.858","71.858","71.456","","-0.43%"
"12-12-2018","71.840","72.283","72.283","71.769","","-0.62%"
"11-12-2018","72.291","72.506","72.506","71.691","","-0.32%"
"10-12-2018","72.520","71.360","72.637","71.240","","2.34%"
"07-12-2018","70.860","70.570","70.860","70.453","","0.01%"
"06-12-2018","70.850","70.810","71.150","70.745","","0.41%"
"05-12-2018","70.560","70.710","70.750","70.390","","0.04%"
"04-12-2018","70.530","70.500","70.690","70.330","","0.13%"
"03-12-2018","70.440","69.880","70.470","69.880","","1.13%"
"30-11-2018","69.650","69.695","69.915","69.570","","-0.19%"
"29-11-2018","69.780","70.110","70.145","69.780","","-1.22%"
"28-11-2018","70.640","70.900","70.900","70.580","","-0.20%"
"27-11-2018","70.785","70.815","71.030","70.710","","-0.05%"
"26-11-2018","70.820","70.495","70.905","70.310","","0.23%"
"23-11-2018","70.655","70.675","70.675","70.655","","-0.05%"
"22-11-2018","70.690","71.135","71.195","70.675","","-0.86%"
"21-11-2018","71.305","71.415","71.415","71.305","","-0.17%"
"20-11-2018","71.430","71.370","71.523","71.287","","-0.25%"
"19-11-2018","71.610","71.925","72.082","71.550","","-0.51%"
"16-11-2018","71.980","71.995","71.995","71.715","","0.09%"
"15-11-2018","71.915","72.035","72.185","71.870","","-0.55%"
"14-11-2018","72.310","72.175","72.405","72.005","","-0.42%"
"13-11-2018","72.615","72.795","72.810","72.515","","-0.34%"
"12-11-2018","72.860","72.735","73.067","72.735","","0.52%"
"09-11-2018","72.480","72.680","72.828","72.415","","0.14%"
"08-11-2018","72.380","72.460","72.460","72.380","","-0.10%"
"07-11-2018","72.450","72.950","72.950","72.450","","-0.69%"
"06-11-2018","72.955","72.945","73.075","72.905","","-0.17%"
"05-11-2018","73.080","72.807","73.135","72.757","","0.88%"
"02-11-2018","72.440","73.125","73.215","72.430","","-1.38%"
"01-11-2018","73.455","73.855","73.873","73.455","","-0.68%"
"31-10-2018","73.960","73.920","74.140","73.800","","0.38%"
"30-10-2018","73.680","73.560","73.705","73.520","","0.38%"
"29-10-2018","73.400","73.355","73.525","73.322","","-0.08%"
"26-10-2018","73.460","73.430","73.472","73.270","","0.31%"
"25-10-2018","73.230","73.350","73.380","73.165","","0.00%"
"24-10-2018","73.230","73.160","73.343","73.100","","-0.44%"
"23-10-2018","73.550","73.710","73.833","73.510","","-0.01%"
"22-10-2018","73.560","73.305","73.565","73.192","","0.25%"
"19-10-2018","73.375","73.605","73.655","73.295","","-0.21%"
"18-10-2018","73.530","73.590","73.615","73.485","","-0.10%"
"17-10-2018","73.600","73.420","73.670","73.373","","0.18%"
"16-10-2018","73.465","73.810","73.960","73.465","","-0.41%"
"15-10-2018","73.770","73.803","74.070","73.770","","0.22%"
"12-10-2018","73.610","73.830","73.860","73.530","","-0.59%"
"11-10-2018","74.050","74.380","74.490","74.005","","-0.27%"
"10-10-2018","74.250","74.160","74.293","74.060","","-0.12%"
"09-10-2018","74.340","73.910","74.405","73.880","","0.37%"
"08-10-2018","74.065","73.870","74.100","73.765","","0.40%"
"05-10-2018","73.770","73.620","74.250","73.425","","0.19%"
"04-10-2018","73.630","73.710","73.825","73.500","","0.39%"
"03-10-2018","73.345","73.265","73.430","72.920","","0.58%"
"02-10-2018","72.925","72.925","72.925","72.925","","0.00%"
"01-10-2018","72.925","72.605","72.945","72.605","","0.57%"
"28-09-2018","72.510","72.570","72.670","72.405","","-0.08%"
"27-09-2018","72.570","72.430","72.770","72.390","","-0.04%"
"26-09-2018","72.600","72.710","72.755","72.537","","-0.12%"
"25-09-2018","72.685","72.905","72.960","72.575","","0.02%"
"24-09-2018","72.670","72.480","72.740","72.340","","0.60%"
"21-09-2018","72.240","71.860","72.480","71.760","","0.31%"
"20-09-2018","72.015","72.345","72.345","72.015","","-0.48%"
"19-09-2018","72.360","72.720","72.875","72.345","","-0.48%"
"18-09-2018","72.710","72.560","72.990","72.360","","0.23%"
"17-09-2018","72.540","72.530","72.695","72.315","","0.92%"
"14-09-2018","71.880","71.700","71.995","71.535","","-0.22%"
"13-09-2018","72.037","72.037","72.037","72.037","","-0.17%"
"12-09-2018","72.160","72.843","72.920","71.925","","-0.66%"
"11-09-2018","72.640","72.310","72.750","72.250","","0.26%"
"10-09-2018","72.455","72.135","72.680","72.075","","0.93%"
"07-09-2018","71.790","71.960","72.045","71.665","","-0.22%"
"06-09-2018","71.950","71.630","72.105","71.630","","0.27%"
"05-09-2018","71.755","71.405","71.955","71.375","","0.24%"
"04-09-2018","71.585","71.285","71.585","71.095","","0.52%"
"03-09-2018","71.215","70.790","71.220","70.725","","0.30%"
"31-08-2018","71.005","70.955","71.025","70.855","","0.37%"
"30-08-2018","70.745","70.635","70.875","70.595","","0.30%"
"29-08-2018","70.535","70.325","70.635","70.240","","0.62%"
"28-08-2018","70.100","70.050","70.297","70.050","","-0.09%"
"27-08-2018","70.165","69.765","70.165","69.705","","0.28%"
"24-08-2018","69.970","70.220","70.240","69.898","","-0.19%"
"23-08-2018","70.105","70.015","70.170","69.968","","0.34%"
"22-08-2018","69.870","69.880","69.895","69.800","","0.01%"
"21-08-2018","69.860","69.665","69.920","69.535","","0.06%"
"20-08-2018","69.820","69.820","69.880","69.600","","-0.40%"
"17-08-2018","70.100","70.130","70.160","70.080","","0.01%"
"16-08-2018","70.090","70.230","70.420","70.090","","0.24%"
"15-08-2018","69.920","69.920","69.920","69.920","","-0.06%"
"14-08-2018","69.960","69.860","70.090","69.700","","-0.09%"
"13-08-2018","70.020","69.485","70.020","69.405","","1.64%"
"10-08-2018","68.890","68.845","69.025","68.767","","0.19%"
"09-08-2018","68.760","68.480","68.760","68.460","","0.15%"
"08-08-2018","68.660","68.678","68.715","68.580","","0.04%"
"07-08-2018","68.630","68.820","68.940","68.630","","-0.29%"
"06-08-2018","68.830","68.580","68.900","68.545","","0.42%"
"03-08-2018","68.545","68.695","68.845","68.545","","-0.12%"
"02-08-2018","68.625","68.375","68.735","68.265","","0.40%"
"01-08-2018","68.350","68.560","68.632","68.350","","-0.16%"
"31-07-2018","68.460","68.710","68.710","68.450","","-0.21%"
"30-07-2018","68.605","68.705","68.792","68.605","","0.00%"
"27-07-2018","68.605","68.655","68.755","68.535","","-0.08%"
"26-07-2018","68.660","68.705","68.760","68.618","","-0.10%"
"25-07-2018","68.730","68.965","68.980","68.670","","-0.31%"
"24-07-2018","68.947","68.970","69.088","68.845","","0.15%"
"23-07-2018","68.845","68.705","68.865","68.645","","0.15%"
"20-07-2018","68.740","69.025","69.132","68.740","","-0.41%"
"19-07-2018","69.020","68.720","69.110","68.700","","0.58%"
"18-07-2018","68.625","68.425","68.645","68.385","","0.28%"
"17-07-2018","68.430","68.360","68.475","68.280","","-0.18%"
"16-07-2018","68.550","68.560","68.720","68.510","","0.07%"
"13-07-2018","68.500","68.520","68.562","68.335","","-0.03%"
"12-07-2018","68.520","68.765","68.765","68.490","","-0.31%"
"11-07-2018","68.730","68.825","68.895","68.710","","-0.04%"
"10-07-2018","68.755","68.665","68.865","68.655","","0.14%"
"09-07-2018","68.660","68.570","68.790","68.570","","-0.21%"
"06-07-2018","68.805","68.885","69.030","68.805","","-0.11%"
"05-07-2018","68.880","68.810","69.010","68.695","","0.28%"
"04-07-2018","68.690","68.525","68.777","68.445","","0.20%"
"03-07-2018","68.550","68.935","68.965","68.525","","-0.25%"
"02-07-2018","68.720","68.495","68.825","68.340","","0.38%"
"29-06-2018","68.460","68.700","68.700","68.360","","-0.55%"
"28-06-2018","68.840","68.900","69.100","68.725","","0.29%"
"27-06-2018","68.640","68.430","68.710","68.425","","0.39%"
"26-06-2018","68.370","68.140","68.370","68.080","","0.37%"
"25-06-2018","68.115","67.905","68.173","67.905","","0.36%"
"22-06-2018","67.870","67.840","67.890","67.715","","-0.11%"
"21-06-2018","67.945","68.205","68.243","67.945","","-0.17%"
"20-06-2018","68.060","68.100","68.185","68.030","","-0.37%"
"19-06-2018","68.310","67.980","68.385","67.977","","0.40%"
"18-06-2018","68.040","68.160","68.170","67.950","","-0.03%"
"15-06-2018","68.060","67.915","68.065","67.887","","0.55%"
"14-06-2018","67.690","67.575","67.735","67.570","","0.07%"
"13-06-2018","67.645","67.600","67.705","67.550","","0.24%"
"12-06-2018","67.480","67.455","67.510","67.360","","0.01%"
"11-06-2018","67.470","67.445","67.480","67.275","","-0.09%"
"08-06-2018","67.530","67.470","67.795","67.440","","0.16%"
"07-06-2018","67.420","66.940","67.460","66.940","","0.87%"
"06-06-2018","66.840","67.090","67.165","66.840","","-0.39%"
"05-06-2018","67.100","67.080","67.230","67.080","","0.04%"
"04-06-2018","67.070","66.915","67.170","66.850","","0.11%"
"01-06-2018","66.995","67.455","67.455","66.995","","-0.65%"
"31-05-2018","67.430","67.430","67.600","67.320","","-0.01%"
"30-05-2018","67.440","67.855","67.900","67.395","","-0.59%"
"29-05-2018","67.840","67.630","67.995","67.630","","0.65%"
"28-05-2018","67.400","67.505","67.532","67.298","","-0.49%"
"25-05-2018","67.730","68.330","68.330","67.718","","-0.89%"
"24-05-2018","68.340","68.350","68.435","68.295","","-0.04%"
"23-05-2018","68.370","68.160","68.485","68.160","","0.51%"
"22-05-2018","68.020","67.990","68.095","67.938","","-0.14%"
"21-05-2018","68.115","68.105","68.165","68.023","","0.18%"
"18-05-2018","67.990","67.775","68.100","67.768","","0.33%"
"17-05-2018","67.765","67.725","67.810","67.585","","-0.01%"
"16-05-2018","67.775","68.105","68.135","67.755","","-0.45%"
"15-05-2018","68.080","67.690","68.148","67.460","","0.77%"
"14-05-2018","67.560","67.257","67.630","67.220","","0.30%"
"11-05-2018","67.360","67.145","67.380","67.115","","0.17%"
"10-05-2018","67.245","67.335","67.438","67.225","","-0.16%"
"09-05-2018","67.350","67.135","67.477","67.135","","0.33%"
"08-05-2018","67.130","67.175","67.290","66.988","","-0.01%"
"07-05-2018","67.140","66.830","67.185","66.790","","0.48%"
"04-05-2018","66.820","66.660","66.920","66.630","","0.22%"
"03-05-2018","66.670","66.605","66.720","66.530","","-0.03%"
"02-05-2018","66.690","66.760","66.782","66.640","","-0.16%"
"01-05-2018","66.800","66.460","66.810","66.450","","0.51%"
"30-04-2018","66.460","66.600","66.600","66.350","","-0.24%"
"27-04-2018","66.620","66.840","66.852","66.620","","-0.28%"
"26-04-2018","66.805","66.885","66.912","66.697","","-0.17%"
"25-04-2018","66.920","66.490","66.980","66.490","","0.77%"
"24-04-2018","66.410","66.420","66.460","66.295","","-0.18%"
"23-04-2018","66.530","66.210","66.530","66.150","","0.48%"
"20-04-2018","66.210","66.030","66.210","65.960","","0.52%"
"19-04-2018","65.870","65.850","65.870","65.735","","0.23%"
"18-04-2018","65.720","65.670","65.790","65.600","","0.06%"
"17-04-2018","65.680","65.450","65.702","65.420","","0.32%"
"16-04-2018","65.470","65.330","65.515","65.320","","0.33%"
"13-04-2018","65.255","65.305","65.305","65.185","","-0.05%"
"12-04-2018","65.290","65.320","65.450","65.248","","0.05%"
"11-04-2018","65.260","65.000","65.315","64.985","","0.48%"
"10-04-2018","64.950","64.890","65.035","64.890","","-0.01%"
"09-04-2018","64.955","64.865","65.057","64.850","","0.04%"
"06-04-2018","64.930","64.935","65.045","64.920","","0.06%"
"05-04-2018","64.890","65.040","65.140","64.890","","-0.24%"
"04-04-2018","65.045","65.005","65.180","64.905","","0.07%"
"03-04-2018","65.000","65.090","65.135","64.985","","-0.20%"
"02-04-2018","65.130","65.120","65.130","65.090","","0.02%"
"30-03-2018","65.115","65.115","65.115","65.115","","0.00%"
"29-03-2018","65.115","65.170","65.170","65.115","","-0.07%"
"28-03-2018","65.160","64.890","65.300","64.890","","0.33%"
"27-03-2018","64.945","64.785","64.993","64.727","","0.19%"
"26-03-2018","64.825","64.895","64.955","64.803","","-0.25%"
"23-03-2018","64.990","65.200","65.210","64.982","","-0.18%"
"22-03-2018","65.105","65.125","65.155","65.025","","-0.12%"
"21-03-2018","65.180","65.220","65.240","65.180","","-0.05%"
"20-03-2018","65.210","65.210","65.250","65.160","","-0.02%"
"19-03-2018","65.220","65.045","65.220","65.000","","0.35%"
"16-03-2018","64.990","64.990","64.990","64.850","","0.00%"
"15-03-2018","64.990","64.925","64.993","64.810","","0.23%"
"14-03-2018","64.840","64.890","65.062","64.820","","-0.02%"
"13-03-2018","64.855","64.985","65.010","64.845","","-0.20%"
"12-03-2018","64.985","64.965","65.070","64.957","","-0.21%"
"09-03-2018","65.125","65.125","65.195","65.045","","0.03%"
"08-03-2018","65.105","64.905","65.165","64.885","","0.35%"
"07-03-2018","64.880","64.905","65.010","64.860","","-0.04%"
"06-03-2018","64.905","64.945","65.120","64.905","","-0.18%"
"05-03-2018","65.025","65.055","65.160","64.930","","-0.30%"
"02-03-2018","65.220","65.210","65.270","65.200","","-0.02%"
"01-03-2018","65.230","65.210","65.252","65.110","","0.03%"
"28-02-2018","65.210","65.150","65.320","65.050","","0.45%"
"27-02-2018","64.920","64.820","64.970","64.770","","0.23%"
"26-02-2018","64.770","64.660","64.840","64.630","","0.09%"
"23-02-2018","64.710","64.960","64.960","64.695","","-0.41%"
"22-02-2018","64.975","65.065","65.105","64.955","","0.26%"
"21-02-2018","64.805","64.905","64.945","64.713","","-0.08%"
"20-02-2018","64.860","64.510","64.863","64.420","","0.95%"
"19-02-2018","64.250","64.250","64.250","64.250","","0.05%"
"16-02-2018","64.215","63.875","64.230","63.815","","0.49%"
"15-02-2018","63.900","63.960","63.980","63.875","","-0.31%"
"14-02-2018","64.100","64.155","64.192","64.045","","-0.26%"
"13-02-2018","64.265","64.275","64.275","64.265","","-0.02%"
"12-02-2018","64.280","64.290","64.350","64.240","","-0.15%"
"09-02-2018","64.375","64.425","64.438","64.285","","0.12%"
"08-02-2018","64.300","64.390","64.390","64.150","","0.03%"
"07-02-2018","64.280","64.220","64.312","64.045","","0.08%"
"06-02-2018","64.230","64.360","64.405","64.100","","0.14%"
"05-02-2018","64.140","64.240","64.240","64.010","","0.02%"
"02-02-2018","64.130","64.125","64.200","63.740","","0.23%"
"01-02-2018","63.980","63.650","64.065","63.560","","0.68%"
"31-01-2018","63.550","63.680","63.752","63.550","","-0.22%"
"30-01-2018","63.690","63.700","63.815","63.595","","0.14%"
"29-01-2018","63.600","63.610","63.625","63.490","","0.02%"
"26-01-2018","63.590","63.525","63.620","63.515","","0.12%"
"25-01-2018","63.515","63.515","63.640","63.455","","-0.23%"
"24-01-2018","63.660","63.740","63.740","63.630","","-0.16%"
"23-01-2018","63.760","63.910","63.910","63.750","","-0.20%"
"22-01-2018","63.890","63.890","64.010","63.725","","0.09%"
"19-01-2018","63.830","63.680","63.870","63.635","","-0.06%"
"18-01-2018","63.870","63.860","63.950","63.755","","-0.02%"
"17-01-2018","63.885","64.080","64.080","63.772","","-0.21%"
"16-01-2018","64.020","63.610","64.130","63.600","","0.80%"
"15-01-2018","63.515","63.460","63.515","63.335","","-0.15%"
"12-01-2018","63.610","63.600","63.730","63.490","","-0.13%"
"11-01-2018","63.690","63.660","63.828","63.648","","0.09%"
"10-01-2018","63.630","63.690","63.855","63.560","","-0.06%"
"09-01-2018","63.670","63.485","63.730","63.425","","0.31%"
"08-01-2018","63.475","63.335","63.530","63.245","","0.21%"
"05-01-2018","63.340","63.360","63.425","63.323","","-0.09%"
"04-01-2018","63.400","63.595","63.615","63.365","","-0.17%"
"03-01-2018","63.505","63.555","63.575","63.450","","0.07%"
"02-01-2018","63.460","63.700","63.770","63.440","","-0.35%"
"01-01-2018","63.680","63.855","63.865","63.635","","-0.25%"
"29-12-2017","63.840","64.055","64.070","63.790","","-0.37%"
"28-12-2017","64.080","64.130","64.280","64.078","","-0.06%"
"27-12-2017","64.120","64.075","64.185","64.075","","0.11%"
"26-12-2017","64.050","64.040","64.125","64.028","","0.05%"
"25-12-2017","64.020","64.020","64.020","64.020","","0.00%"
"22-12-2017","64.020","64.060","64.090","64.020","","0.00%"
"21-12-2017","64.020","64.020","64.140","64.010","","-0.15%"
"20-12-2017","64.115","64.010","64.130","64.005","","0.09%"
"19-12-2017","64.060","64.230","64.230","63.945","","-0.23%"
"18-12-2017","64.210","64.160","64.730","64.090","","0.20%"
"15-12-2017","64.080","64.140","64.175","64.015","","-0.40%"
"14-12-2017","64.340","64.360","64.375","64.255","","-0.19%"
"13-12-2017","64.460","64.540","64.560","64.425","","0.08%"
"12-12-2017","64.410","64.420","64.530","64.400","","0.09%"
"11-12-2017","64.355","64.455","64.455","64.315","","-0.19%"
"08-12-2017","64.480","64.565","64.590","64.435","","-0.14%"
"07-12-2017","64.570","64.510","64.610","64.490","","0.06%"
"06-12-2017","64.530","64.445","64.555","64.398","","0.26%"
"05-12-2017","64.360","64.300","64.468","64.230","","-0.03%"
"04-12-2017","64.380","64.560","64.560","64.290","","-0.22%"
"01-12-2017","64.520","64.505","64.520","64.490","","0.05%"
"30-11-2017","64.490","64.550","64.635","64.410","","0.20%"
"29-11-2017","64.360","64.420","64.520","64.280","","-0.08%"
"28-11-2017","64.410","64.540","64.613","64.370","","-0.10%"
"27-11-2017","64.477","64.715","64.828","64.477","","-0.31%"
"24-11-2017","64.680","64.590","64.752","64.555","","0.17%"
"23-11-2017","64.570","64.815","64.897","64.570","","-0.48%"
"22-11-2017","64.880","64.780","64.965","64.720","","0.00%"
"21-11-2017","64.880","65.090","65.125","64.880","","-0.34%"
"20-11-2017","65.100","64.975","65.125","64.975","","0.13%"
"17-11-2017","65.015","64.647","65.072","64.625","","-0.43%"
"16-11-2017","65.295","65.285","65.390","65.125","","0.04%"
"15-11-2017","65.270","65.440","65.440","65.155","","-0.21%"
"14-11-2017","65.410","65.320","65.550","65.292","","-0.05%"
"13-11-2017","65.440","65.370","65.535","65.267","","0.38%"
"10-11-2017","65.190","65.090","65.208","65.005","","0.33%"
"09-11-2017","64.975","64.945","65.002","64.852","","0.08%"
"08-11-2017","64.920","65.135","65.165","64.920","","-0.22%"
"07-11-2017","65.060","64.660","65.070","64.615","","0.67%"
"06-11-2017","64.625","64.665","64.742","64.625","","0.10%"
"03-11-2017","64.560","64.580","64.650","64.520","","-0.02%"
"02-11-2017","64.575","64.535","64.675","64.475","","0.02%"
"01-11-2017","64.565","64.705","64.705","64.510","","-0.29%"
"31-10-2017","64.750","64.840","64.850","64.730","","-0.17%"
"30-10-2017","64.860","64.890","64.960","64.800","","-0.28%"
"27-10-2017","65.040","65.025","65.110","64.965","","0.31%"
"26-10-2017","64.840","64.785","64.920","64.730","","-0.13%"
"25-10-2017","64.925","65.145","65.200","64.885","","-0.25%"
"24-10-2017","65.090","64.980","65.125","64.900","","0.10%"
"23-10-2017","65.023","65.075","65.115","64.980","","-0.03%"
"20-10-2017","65.040","65.000","65.045","64.995","","0.07%"
"19-10-2017","64.995","65.033","65.080","64.995","","-0.09%"
"18-10-2017","65.055","64.995","65.170","64.965","","0.04%"
"17-10-2017","65.030","64.795","65.040","64.795","","0.51%"
"16-10-2017","64.700","64.745","64.770","64.690","","0.00%"
"13-10-2017","64.700","64.955","64.965","64.700","","-0.55%"
"12-10-2017","65.060","65.160","65.165","65.035","","-0.15%"
"11-10-2017","65.160","65.260","65.325","65.130","","-0.14%"
"10-10-2017","65.250","65.355","65.380","65.205","","-0.16%"
"09-10-2017","65.355","65.375","65.430","65.275","","-0.07%"
"06-10-2017","65.400","65.200","65.405","65.200","","0.39%"
"05-10-2017","65.145","65.095","65.195","64.975","","0.18%"
"04-10-2017","65.030","65.345","65.385","64.950","","-0.69%"
"03-10-2017","65.485","65.595","65.637","65.465","","0.27%"
"02-10-2017","65.310","65.310","65.310","65.310","","0.00%"
"29-09-2017","65.310","65.352","65.465","65.235","","-0.24%"
"28-09-2017","65.470","65.835","65.900","65.470","","-0.37%"
"27-09-2017","65.715","65.365","65.755","65.345","","0.39%"
"26-09-2017","65.460","65.245","65.490","65.155","","0.51%"
"25-09-2017","65.127","64.845","65.175","64.725","","0.51%"
"22-09-2017","64.795","64.805","65.155","64.755","","-0.02%"
"21-09-2017","64.810","64.515","64.855","64.450","","0.80%"
"20-09-2017","64.293","64.245","64.435","64.245","","-0.01%"
"19-09-2017","64.300","64.190","64.350","64.130","","0.22%"
"18-09-2017","64.158","64.055","64.168","64.002","","0.07%"
"15-09-2017","64.110","64.145","64.145","64.042","","-0.02%"
"14-09-2017","64.123","64.168","64.172","64.062","","0.18%"
"13-09-2017","64.010","63.990","64.050","63.970","","-0.03%"
"12-09-2017","64.031","63.985","64.055","63.935","","0.15%"
"11-09-2017","63.935","63.905","63.940","63.838","","0.24%"
"08-09-2017","63.785","63.870","63.960","63.780","","-0.36%"
"07-09-2017","64.015","64.042","64.055","63.980","","-0.07%"
"06-09-2017","64.060","64.105","64.262","64.060","","-0.07%"
"05-09-2017","64.105","64.105","64.162","64.080","","0.10%"
"04-09-2017","64.040","63.945","64.178","63.935","","0.02%"
"01-09-2017","64.025","63.925","64.055","63.875","","0.14%"
"31-08-2017","63.935","64.035","64.060","63.895","","-0.09%"
"30-08-2017","63.990","63.975","64.020","63.875","","-0.04%"
"29-08-2017","64.015","63.955","64.037","63.925","","0.17%"
"28-08-2017","63.905","63.890","63.930","63.855","","-0.16%"
"25-08-2017","64.005","64.055","64.065","64.005","","-0.06%"
"24-08-2017","64.045","64.040","64.090","64.005","","0.00%"
"23-08-2017","64.045","64.045","64.147","64.045","","-0.04%"
"22-08-2017","64.072","64.095","64.150","64.050","","-0.06%"
"21-08-2017","64.110","64.075","64.157","64.015","","0.02%"
"18-08-2017","64.095","64.185","64.185","64.082","","-0.12%"
"17-08-2017","64.170","64.170","64.170","64.170","","0.00%"
"16-08-2017","64.170","64.275","64.328","64.140","","0.08%"
"15-08-2017","64.120","64.110","64.120","64.110","","0.05%"
"14-08-2017","64.090","63.985","64.148","63.935","","-0.08%"
"11-08-2017","64.140","64.230","64.270","64.100","","0.07%"
"10-08-2017","64.095","63.955","64.115","63.885","","0.37%"
"09-08-2017","63.860","63.785","63.860","63.715","","0.26%"
"08-08-2017","63.692","63.755","63.785","63.620","","-0.23%"
"07-08-2017","63.840","63.730","63.865","63.668","","0.26%"
"04-08-2017","63.675","63.721","63.786","63.624","","-0.05%"
"03-08-2017","63.705","63.645","63.720","63.575","","0.11%"
"02-08-2017","63.635","64.125","64.135","63.595","","-0.72%"
"01-08-2017","64.095","64.105","64.145","64.045","","-0.16%"
"31-07-2017","64.200","64.140","64.273","64.075","","0.13%"
"28-07-2017","64.115","64.195","64.245","64.110","","-0.02%"
"27-07-2017","64.125","64.195","64.218","64.075","","-0.36%"
"26-07-2017","64.355","64.472","64.487","64.355","","-0.05%"
"25-07-2017","64.385","64.355","64.425","64.345","","-0.02%"
"24-07-2017","64.395","64.415","64.465","64.300","","0.02%"
"21-07-2017","64.385","64.385","64.390","64.305","","0.02%"
"20-07-2017","64.375","64.345","64.460","64.325","","0.16%"
"19-07-2017","64.270","64.370","64.370","64.260","","-0.07%"
"18-07-2017","64.316","64.370","64.415","64.316","","-0.05%"
"17-07-2017","64.345","64.365","64.407","64.345","","-0.12%"
"14-07-2017","64.424","64.488","64.525","64.424","","-0.06%"
"13-07-2017","64.460","64.398","64.475","64.398","","-0.02%"
"12-07-2017","64.475","64.535","64.600","64.475","","-0.14%"
"11-07-2017","64.565","64.465","64.605","64.460","","0.14%"
"10-07-2017","64.475","64.585","64.597","64.475","","-0.23%"
"07-07-2017","64.625","64.775","64.775","64.540","","-0.15%"
"06-07-2017","64.725","64.755","64.808","64.705","","-0.12%"
"05-07-2017","64.800","64.705","64.865","64.675","","0.02%"
"04-07-2017","64.790","64.805","64.897","64.705","","-0.08%"
"03-07-2017","64.845","64.655","64.910","64.635","","0.35%"
"30-06-2017","64.620","64.730","64.840","64.575","","-0.06%"
"29-06-2017","64.660","64.455","64.690","64.442","","0.21%"
"28-06-2017","64.525","64.575","64.660","64.510","","0.08%"
"27-06-2017","64.475","64.485","64.545","64.405","","0.06%"
"26-06-2017","64.435","64.465","64.465","64.435","","-0.11%"
"23-06-2017","64.505","64.585","64.618","64.445","","-0.15%"
"22-06-2017","64.605","64.545","64.630","64.455","","0.12%"
"21-06-2017","64.530","64.635","64.680","64.490","","-0.02%"
"20-06-2017","64.540","64.485","64.540","64.412","","0.07%"
"19-06-2017","64.495","64.445","64.505","64.340","","0.05%"
"16-06-2017","64.465","64.690","64.750","64.405","","-0.15%"
"15-06-2017","64.565","64.295","64.620","64.260","","0.51%"
"14-06-2017","64.235","64.335","64.367","64.235","","-0.17%"
"13-06-2017","64.345","64.455","64.515","64.345","","-0.21%"
"12-06-2017","64.480","64.350","64.490","64.320","","0.37%"
"09-06-2017","64.245","64.275","64.340","64.167","","-0.01%"
"08-06-2017","64.250","64.410","64.430","64.208","","-0.29%"
"07-06-2017","64.435","64.515","64.535","64.315","","0.01%"
"06-06-2017","64.430","64.340","64.485","64.315","","0.12%"
"05-06-2017","64.350","64.320","64.400","64.290","","-0.10%"
"02-06-2017","64.415","64.345","64.520","64.345","","-0.10%"
"01-06-2017","64.478","64.525","64.598","64.433","","-0.05%"
"31-05-2017","64.510","64.605","64.605","64.460","","-0.19%"
"30-05-2017","64.635","64.645","64.707","64.605","","0.15%"
"29-05-2017","64.540","64.485","64.595","64.455","","0.05%"
"26-05-2017","64.510","64.565","64.630","64.425","","-0.07%"
"25-05-2017","64.555","64.578","64.650","64.480","","-0.33%"
"24-05-2017","64.770","64.930","64.970","64.715","","-0.19%"
"23-05-2017","64.895","64.685","64.920","64.655","","0.60%"
"22-05-2017","64.510","64.530","64.655","64.460","","-0.09%"
"19-05-2017","64.565","64.725","65.025","64.565","","-0.49%"
"18-05-2017","64.880","64.400","64.920","64.327","","1.17%"
"17-05-2017","64.130","64.000","64.175","63.990","","0.13%"
"16-05-2017","64.045","64.075","64.165","64.040","","-0.03%"
"15-05-2017","64.065","64.130","64.180","64.025","","-0.28%"
"12-05-2017","64.243","64.305","64.377","64.243","","-0.25%"
"11-05-2017","64.405","64.595","64.595","64.350","","-0.33%"
"10-05-2017","64.615","64.694","64.694","64.555","","-0.10%"
"09-05-2017","64.680","64.440","64.705","64.440","","0.50%"
"08-05-2017","64.360","64.260","64.385","64.210","","0.07%"
"05-05-2017","64.315","64.235","64.395","64.235","","0.16%"
"04-05-2017","64.215","64.195","64.250","64.180","","0.08%"
"03-05-2017","64.165","64.140","64.200","64.115","","0.00%"
"02-05-2017","64.165","64.147","64.250","64.125","","-0.14%"
"01-05-2017","64.255","64.285","64.285","64.255","","-0.05%"
"28-04-2017","64.290","64.130","64.400","64.130","","0.27%"
"27-04-2017","64.115","64.065","64.175","63.985","","-0.02%"
"26-04-2017","64.130","64.320","64.330","63.940","","-0.31%"
"25-04-2017","64.330","64.425","64.425","64.215","","-0.25%"
"24-04-2017","64.490","64.537","64.542","64.410","","-0.25%"
"21-04-2017","64.650","64.660","64.690","64.565","","0.05%"
"20-04-2017","64.620","64.640","64.727","64.536","","-0.07%"
"19-04-2017","64.665","64.575","64.665","64.525","","0.09%"
"18-04-2017","64.605","64.515","64.655","64.485","","0.19%"
"17-04-2017","64.480","64.440","64.550","64.305","","0.00%"
"14-04-2017","64.480","64.443","64.480","64.443","","0.05%"
"13-04-2017","64.445","64.455","64.493","64.272","","-0.38%"
"12-04-2017","64.690","64.625","64.730","64.535","","0.21%"
"11-04-2017","64.555","64.575","64.695","64.410","","-0.08%"
"10-04-2017","64.605","64.325","64.610","64.325","","0.52%"
"07-04-2017","64.270","64.599","64.744","64.154","","-0.52%"
"06-04-2017","64.606","65.044","65.059","64.504","","-0.41%"
